邪開三侵平 szim 尋
來開三侵平 lim 林
徹開三侵平 tyem 琛
章開三侵平 jem 斟
澄開三侵平 dhyem 沈
知開三侵平 dyem 碪
常開三侵平 zhem 諶
日開三侵平 rem 任
書開三侵平 shem 深
以開三侵平 yim 淫
心開三侵平 sim 心
影開三A侵平 im 愔
精開三侵平 zim 祲
從開三侵平 dzim 𩷒
孃開三侵平 nim 䛘
羣開三B侵平 gim 琴
溪開三B侵平 kim 欽
疑開三B侵平 qim 吟
曉開三B侵平 xim 歆
見開三B侵平 cim 金
影開三B侵平 im 音
生開三侵平 srem 森
崇開三侵平 jrem 岑
莊開三侵平 drem 兂
初開三侵平 trem 嵾
昌開三侵平 chem 𧡪
定開一覃平 dhom 覃
清開一覃平 tsom 參
泥開一覃平 nom 南
影開一覃平 om 諳
匣開一覃平 hom 含
來開一覃平 lom 婪
從開一覃平 dzom 蠶
精開一覃平 zom 簪
透開一覃平 tom 探
端開一覃平 dom 耽
溪開一覃平 kom 龕
曉開一覃平 xom 㟏
心開一覃平 som 毿
見開一覃平 com 弇
疑開一覃平 qom 䜙
定開一談平 dham 談
見開一談平 com 甘
端開一談平 dam 擔
心開一談平 sam 三
來開一談平 lam 藍
溪開一談平 kom 坩
透開一談平 tam 舑
從開一談平 dzam 慙
匣開一談平 hom 酣
明一談平 mom 姏
精開一談平 zam 𩈻
曉開一談平 xom 蚶
以開三鹽平 yem 鹽
來開三鹽平 liem 廉
幫三B鹽平 bam 砭
心開三鹽平 siem 銛
清開三鹽平 tsiem 籤
章開三鹽平 jom 詹
常開三鹽平 zhom 棎
書開三鹽平 shom 苫
昌開三鹽平 chom 䪜
日開三鹽平 rom 𩓾
孃開三鹽平 niem 黏
云開三鹽平 yem 炎
知開三鹽平 dyom 霑
徹開三鹽平 tyom 覘
影開三B鹽平 iem 淹
溪開三B鹽平 kiem 𢜩
疑開三B鹽平 qiem 𪙊
精開三鹽平 ziem 尖
從開三鹽平 dziem 潛
羣開三B鹽平 giem 箝
影開三A鹽平 iem 懕
邪開三鹽平 sziem 燅
生開三鹽平 srom 襳
澄開三鹽平 dhyom 㶣
羣開三A鹽平 giem 鍼
透開四添平 tiem 添
端開四添平 diem 𩬑
定開四添平 dhiem 甜
來開四添平 liem 鬑
溪開四添平 kiem 謙
見開四添平 ciem 兼
匣開四添平 hiem 嫌
泥開四添平 niem 鮎
曉開四添平 xiem 馦
匣開二咸平 heam 咸
見開二咸平 ceam 緘
生開二咸平 sram 攕
影開二咸平 eam 𤟟
疑開二咸平 qeam 嵒
曉開二咸平 xeam 㰹
知開二咸平 dyam 詀
孃開二咸平 nom 諵
崇開二咸平 jram 讒
溪開二咸平 keam 鵮
匣開二銜平 heam 銜
崇開二銜平 jram 巉
疑開二銜平 qeam 巖
初開二銜平 tram 攙
生開二銜平 sram 衫
見開二銜平 ceam 監
並二銜平 bham 𨂝
溪開二銜平 keam 嵌
疑開三嚴平 qiem 嚴
曉開三嚴平 xiem 𩏩
影開三嚴平 iem 醃
溪開三嚴平 kiem 㪁
並三凡平 fvam 凡
滂三凡平 fam 䒦
端一東上 dug 董
明一東上 mug 蠓
溪一東上 kug 孔
心一東上 sug 㪌
透一東上 tug 侗
精一東上 zug 總
匣一東上 hug 澒
影一東上 ug 蓊
泥一東上 nug 𨑊
幫一東上 bug 琫
來一東上 lug 曨
曉一東上 xug 嗊
定一東上 dhug 動
並一東上 bhug 菶
章三鍾上 jog 腫
徹三鍾上 tyog 寵
來三鍾上 liog 隴
影三鍾上 iog 擁
日三鍾上 rog 宂
澄三鍾上 dhyog 重
知三鍾上 dyog 冢
並三鍾上 fvog 奉
滂三鍾上 fog 捧
以三鍾上 yog 勇
溪三鍾上 kog 恐
常三鍾上 zhog 尰
見三鍾上 cog 拱
心三鍾上 siog 悚
曉三鍾上 xiog 洶
幫三鍾上 fog 覂
端一冬上 dog 湩
明一冬上 mog 𪁪
羣三鍾上 giog 䅃
昌三鍾上 chog 𨿿
精三鍾上 ziog 䙕
見二江上 ceag 講
並二江上 bhag 㭋
影二江上 eag 慃
明二江上 mag 𠈵
匣二江上 heag 項
幫二江上 bag 𦂌
曉二江上 xeag 傋
章開三支上 jii 紙
常開三支上 zhii 是
明三B支上 mii 靡
幫三B支上 bii 彼
並三B支上 bhii 被
曉合三B支上 xue 毀
影合三B支上 ue 委
溪合三B支上 kue 跪
見合三B支上 cue 詭
心合三支上 sue 髓
來合三支上 lue 絫
羣開三B支上 gii 技
影開三B支上 ii 倚
見開三B支上 cii 掎
溪開三B支上 kii 綺
疑開三B支上 qii 螘
云合三支上 wue 蔿
精合三支上 zue 觜
日合三支上 rue 蘂
清開三支上 tsii 此
澄開三支上 dhyii 豸
心開三支上 sii 徙
以開三支上 yii 酏
來開三支上 lii 邐
生開三支上 srii 躧
幫三A支上 bii 𢔌
日開三支上 rii 爾
明三A支上 mii 渳
並三A支上 bhii 婢
昌開三支上 chii 侈
書開三支上 shii 弛
精開三支上 zii 紫
章合三支上 jue 捶
初合三支上 true 揣
邪合三支上 szue 𤢍
船開三支上 djii 舓
莊開三支上 drii 㧗
滂三B支上 pii 㱟
滂三A支上 pii 諀
以合三支上 wue 䓈
從合三支上 dzue 惢
溪合三A支上 kue 跬
孃開三支上 nii 狔
疑合三B支上 que 硊
羣合三B支上 gue 跪
徹開三支上 tyii 褫
知開三支上 dyii 㨖
曉開三B支上 xii 𪖥
溪開三A支上 kii 企
常合三支上 zhue 菙
見開三A支上 cii 枳
章開三脂上 jii 旨
常開三脂上 zhii 視
明三B脂上 mue 美
幫三B脂上 bii 鄙
邪開三脂上 szii 兕
見開三B脂上 cii 几
精開三脂上 zii 姊
幫三A脂上 bii 匕
見合三B脂上 cue 軌
云合三脂上 wue 洧
書開三脂上 shii 矢
澄開三脂上 dhyii 雉
心開三脂上 sii 死
並三A脂上 bhii 牝
來開三脂上 lii 履
書合三脂上 shue 水
來合三脂上 lue 壘
羣合三A脂上 gue 揆
清合三脂上 tsue 趡
孃開三脂上 nii 柅
見合三A脂上 cue 癸
並三B脂上 bhii 否
從合三脂上 dzue 㠑
滂三B脂上 pii 嚭
日合三脂上 rue 蕊
以合三脂上 wue 唯
影開三B脂上 ii 㰻
精合三脂上 zue 濢
知開三脂上 dyii 黹
徹開三脂上 tyii 𡳭
曉合三A脂上 xue 䁤
羣合三B脂上 gue 䣀
羣開三B脂上 gii 跽
溪合三B脂上 kue 巋
章開三之上 jii 止
常開三之上 zhii 市
知開三之上 dyii 徵
曉開三之上 xii 喜
見開三之上 cii 紀
以開三之上 yii 以
邪開三之上 szii 似
生開三之上 srii 史
日開三之上 rii 耳
來開三之上 lii 里
心開三之上 sii 枲
書開三之上 shii 始
澄開三之上 dhyii 歭
溪開三之上 kii 起
崇開三之上 jrii 士
俟開三之上 zrii 俟
精開三之上 zii 子
云開三之上 yii 矣
疑開三之上 qii 擬
昌開三之上 chii 齒
徹開三之上 tyii 恥
初開三之上 trii 㓼
莊開三之上 drii 滓
影開三之上 ii 譩
孃開三之上 nii 伱
明三微上 vue 尾
影開三微上 ii 扆
溪開三微上 kii 豈
見開三微上 cii 蟣
滂三微上 fue 斐
幫三微上 fue 匪
云合三微上 wue 韙
見合三微上 cue 鬼
曉合三微上 xue 虺
疑開三微上 qii 顗
曉開三微上 xii 豨
影合三微上 ue 磈
並三微上 fvue 膹
疑開三魚上 qiuu 語
來開三魚上 liuu 呂
澄開三魚上 dhyuu 佇
以開三魚上 yuu 與
章開三魚上 juu 䰞
日開三魚上 ruu 汝
書開三魚上 shuu 暑
昌開三魚上 chuu 杵
知開三魚上 dyuu 貯
心開三魚上 siuu 諝
徹開三魚上 tyuu 楮
孃開三魚上 niuu 女
曉開三魚上 xiuu 許
羣開三魚上 giuu 巨
生開三魚上 sruu 所
初開三魚上 truu 楚
莊開三魚上 druu 阻
崇開三魚上 jruu 齟
從開三魚上 dziuu 咀
影開三魚上 iuu 𢮁
見開三魚上 ciuu 舉
邪開三魚上 sziuu 敘
溪開三魚上 kiuu 去
船開三魚上 djuu 紓
常開三魚上 zhuu 野
清開三魚上 tsiuu 𤿚
精開三魚上 ziuu 苴
疑三虞上 qiuu 麌
云三虞上 yuu 羽
從三虞上 dziuu 聚
幫三虞上 fuu 甫
明三虞上 vuu 武
並三虞上 fvuu 父
滂三虞上 fuu 撫
澄三虞上 dhyuu 柱
曉三虞上 xiuu 詡
常三虞上 zhuu 豎
以三虞上 yuu 庾
章三虞上 juu 主
影三虞上 iuu 傴
溪三虞上 kiuu 齲
知三虞上 dyuu 拄
日三虞上 ruu 乳
羣三虞上 giuu 窶
生三虞上 sruu 數
見三虞上 ciuu 矩
清三虞上 tsiuu 取
來三虞上 liuu 縷
心三虞上 siuu 𦄼
崇三虞上 jruu 䝒
明一模上 muu 姥
透一模上 tuu 土
定一模上 dhuu 杜
來一模上 luu 魯
清一模上 tsuu 蔖
端一模上 duu 覩
見一模上 cuu 古
疑一模上 quu 五
並一模上 bhuu 簿
從一模上 dzuu 粗
精一模上 zuu 祖
曉一模上 xuu 虎
影一模上 uu 隖
溪一模上 kuu 苦
泥一模上 nuu 怒
匣一模上 huu 戶
滂一模上 puu 普
幫一模上 buu 補
從開四齊上 dzee 薺
來開四齊上 lee 禮
透開四齊上 tee 體
滂四齊上 pee 䫌
精開四齊上 zee 濟
端開四齊上 dee 邸
定開四齊上 dhee 弟
泥開四齊上 nee 禰
心開四齊上 see 洗
清開四齊上 tsee 泚
溪開四齊上 kee 啓
匣開四齊上 hee 徯
明四齊上 mee 米
並四齊上 bhee 陛
影開四齊上 ee 𠯋
疑開四齊上 qee 堄
幫四齊上 bee 㪏
匣開二佳上 heae 蟹
明二佳上 mae 買
溪開二佳上 keae 䒓
澄開二佳上 dhyae 廌
孃開二佳上 nae 嬭
並二佳上 bhae 罷
影開二佳上 eae 矮
幫二佳上 bae 擺
見開二佳上 ceae 解
生開二佳上 srae 灑
見合二佳上 cuaa 𠁥
澄合二佳上 dhyuaa 㧳
匣合二佳上 huaa 夥
曉合二佳上 xuaa 扮
羣開二佳上 geae 箉
匣開二皆上 heae 駭
溪開二皆上 keae 楷
疑開二皆上 qeae 騃
影開二皆上 eae 挨
曉合一灰上 xuee 賄
影合一灰上 uee 猥
來合一灰上 luee 磥
定合一灰上 dhue 錞
從合一灰上 dzue 辠
明一灰上 muee 浼
透合一灰上 tue 骽
匣合一灰上 huee 瘣
溪合一灰上 kuee 䫥
端合一灰上 due 𦞙
泥合一灰上 nue 餧
疑合一灰上 quee 頠
清合一灰上 tsue 皠
並一灰上 bhuee 琲
精合一灰上 zue 嶊
曉開一咍上 xae 海
溪開一咍上 kae 愷
精開一咍上 zae 宰
定開一咍上 dhae 駘
泥開一咍上 nae 乃
見開一咍上 cae 改
匣開一咍上 hae 亥
滂一灰上 puee 啡
清開一咍上 tsae 采
昌開一咍上 chae 茝
端開一咍上 dae 等
從開一咍上 dzae 在
影開一咍上 ae 欸
以開一咍上 ae 佁
透開一咍上 tae 㘆
日開一咍上 rae 疓
來開一咍上 lae 𨦂
章開三眞上 jeen 軫
徹開三眞上 tyeen 辴
常開三眞上 zheen 腎
日開三眞上 reen 忍
書開三眞上 sheen 矤
來開三眞上 liin 嶙
澄開三眞上 dhyeen 紖
見開三A眞上 ciin 緊
從開三眞上 dziin 盡
精開三眞上 ziin 㯸
並三A眞上 bhiin 牝
疑開三B眞上 qiin 釿
清開三眞上 tsiin 笉
羣合三B眞上 giuun 窘
以開三眞上 yiin 引
明三B眞上 miin 愍
明三A眞上 miin 泯
云合三眞上 yuun 殞
章合三眞上 juun 準
以合三眞上 yuun 尹
心合三眞上 siuun 筍
日合三眞上 ruun 蝡
昌合三眞上 chuun 蠢
船合三眞上 djuun 盾
徹合三眞上 tyuun 偆
來合三眞上 luun 耣
溪合三B眞上 kiuun 𦃢
溪開三A眞上 kiin 螼
書合三眞上 shuun 賰
曉開三B眞上 xiin 脪
崇開三眞上 jreen 濜
知開三眞上 dyeen 屒
明三文上 veen 吻
幫三文上 feen 粉
並三文上 fveen 憤
滂三文上 feen 忿
影合三文上 iuun 惲
疑合三文上 qiuun 齳
云合三文上 yuun 抎
溪合三文上 kiuun 𧼐
影開三欣上 iin 隱
見開三欣上 ciin 謹
莊開三欣上 dreen 𧤛
溪開三欣上 kiin 赾
羣開三欣上 giin 近
初開三欣上 treen 齔
疑開三欣上 qiin 听
曉開三欣上 xiin 䘆
疑合三元上 qiuaan 阮
云合三元上 yuaan 遠
影開三元上 ieen 偃
見開三元上 cieen 湕
羣開三元上 gieen 寋
溪開三元上 kieen 𧥛
疑開三元上 qieen 𧥜
曉開三元上 xieen 幰
明三元上 vaan 晚
幫三元上 faan 反
羣合三元上 giuaan 𧯦
影合三元上 iuaan 婉
溪合三元上 kiuaan 䅚
曉合三元上 xiuaan 暅
並三元上 fvaan 飯
匣合一魂上 huun 混
滂一魂上 peen 翉
清合一魂上 tsuun 忖
幫一魂上 been 本
心合一魂上 suun 損
精合一魂上 zuun 𠟃
影合一魂上 uun 穩
定合一魂上 dhuun 囤
從合一魂上 dzuun 鱒
見合一魂上 cuun 𩩌
透合一魂上 tuun 畽
溪合一魂上 kuun 閫
來合一魂上 luun 㤻
並一魂上 bheen 獖
明一魂上 meen 懣
泥合一魂上 nuun 㶧
曉合一魂上 xuun 𦃕
匣開一痕上 heen 很
溪開一痕上 keen 墾
見開一痕上 ceen 䫀
匣開一寒上 hoon 旱
端開一寒上 daan 亶
透開一寒上 taan 坦
心開一寒上 saan 散
定開一寒上 dhaan 但
從開一寒上 dzaan 瓚
見開一寒上 coon 笴
來開一寒上 laan 嬾
溪開一寒上 koon 侃
曉開一寒上 xoon 䍐
精開一寒上 zaan 䰖
匣合一寒上 huoon 緩
端合一寒上 doon 短
影合一寒上 uoon 椀
透合一寒上 toon 疃
心合一寒上 soon 算
見合一寒上 cuoon 管
來合一寒上 loon 卵
溪合一寒上 kuoon 款
泥合一寒上 noon 煗
精合一寒上 zoon 纂
並一寒上 bhoon 伴
明一寒上 moon 滿
幫一寒上 boon 粄
邪合一寒上 szoon 鄹
定合一寒上 dhoon 斷
泥開一寒上 naan 攤
滂一寒上 poon 坢
生開二刪上 sraan 潸
影合二刪上 uaan 綰
幫二刪上 baan 版
莊開二刪上 draan 䩆
孃開二刪上 naan 赧
匣開二刪上 heaan 僩
匣合二刪上 huaan 睆
並二刪上 bhaan 阪
明二刪上 maan 矕
崇開二刪上 jraan 𪘪
疑開二刪上 qeaan 𪗙
初開二刪上 traan 㹽
滂二刪上 paan 眅
崇合二刪上 jruaan 撰
生開二山上 sraan 產
匣開二山上 heaan 限
明二山上 maan 𥇅
見開二山上 ceaan 簡
初開二山上 traan 剗
崇開二山上 jraan 棧
疑開二山上 qeaan 眼
莊開二山上 draan 醆
初合二山上 truaan 㦃
溪開二山上 keaan 齦
心開四先上 sieen 銑
透開四先上 tieen 腆
端開四先上 dieen 典
影開四先上 ieen 蝘
定開四先上 dhieen 殄
見開四先上 cieen 繭
匣開四先上 hieen 峴
曉開四先上 xieen 顯
明四先上 mieen 㨠
泥開四先上 nieen 撚
幫四先上 bieen 編
匣合四先上 hiuaan 泫
見合四先上 ciuaan 𡿨
並四先上 bhieen 辮
溪合四先上 kiuaan 犬
溪開四先上 kieen 𥧬
疑開四先上 qieen 齞
心開三仙上 sieen 獮
以開三仙上 yeen 演
從開三仙上 dzieen 踐
知開三仙上 dyaan 展
章開三仙上 jaan 𦗢
孃開三仙上 nieen 趁
清開三仙上 tsieen 淺
昌開三仙上 chaan 闡
溪開三A仙上 kieen 遣
見開三B仙上 cieen 蹇
常開三仙上 zhaan 善
精開三仙上 zieen 翦
日開三仙上 raan 蹨
邪開三仙上 szieen 𦆀
來開三仙上 lieen 輦
疑開三B仙上 qieen 齴
羣開三B仙上 gieen 件
並三B仙上 bhieen 辯
明三A仙上 mieen 緬
幫三A仙上 bieen 褊
精合三仙上 ziuaan 臇
從合三仙上 dziuaan 雋
幫三B仙上 bieen 辡
以合三仙上 yuaan 兗
來合三仙上 liuaan 臠
知合三仙上 dyuaan 轉
見合三B仙上 ciuaan 卷
羣合三B仙上 giuaan 圈
日合三仙上 ruaan 輭
昌合三仙上 chuaan 舛
常合三仙上 zhuaan 膞
澄合三仙上 dhyuaan 篆
章合三仙上 juaan 剸
心合三仙上 siuaan 選
崇合三仙上 jruaan 撰
羣合三A仙上 giuaan 蜎
曉合三A仙上 xiuaan 蠉
並三A仙上 bhieen 楩
明三B仙上 mieen 免
徹開三仙上 tyaan 搌
滂三B仙上 pieen 鴘
書開三仙上 shaan 㒄
影開三B仙上 ieen 㫃
澄開三仙上 dhyaan 邅
崇開三仙上 jraan 棧
心開四蕭上 siao 篠
見開四蕭上 ciao 皎
端開四蕭上 diao 鳥
來開四蕭上 liao 了
透開四蕭上 tiao 朓
曉開四蕭上 xiao 䥵
影開四蕭上 iao 杳
泥開四蕭上 niao 嬲
匣開四蕭上 hiao 皛
定開四蕭上 dhiao 窕
溪開四蕭上 kiao 磽
精開四蕭上 ziao 湫
心開三宵上 siao 小
澄開三宵上 dhyao 肈
章開三宵上 jao 沼
影開三B宵上 iao 夭
徹開三宵上 tyao 巐
書開三宵上 shao 少
日開三宵上 rao 擾
並三A宵上 bhiao 摽
昌開三宵上 chao 𪍑
滂三A宵上 piao 縹
明三A宵上 miao 眇
常開三宵上 zhao 紹
見開三B宵上 ciao 矯
幫三B宵上 biao 表
幫三A宵上 biao 褾
並三B宵上 bhiao 藨
以開三宵上 yao 鷕
清開三宵上 tsiao 悄
精開三宵上 ziao 剿
羣開三B宵上 giao 𨲭
來開三宵上 liao 繚
滂三B宵上 piao 麃
影開三A宵上 iao 闄
溪開二肴上 keao 巧
匣開二肴上 heao 澩
幫二肴上 bao 飽
孃開二肴上 nao 㺒
明二肴上 mao 卯
見開二肴上 ceao 絞
莊開二肴上 drao 爪
影開二肴上 eao 拗
並二肴上 bhao 鮑
疑開二肴上 qeao 齩
崇開二肴上 jrao 䰫
初開二肴上 trao 煼
知開二肴上 dyao 䝤
生開二肴上 srao 㪢
匣開一豪上 hao 晧
並一豪上 bhao 抱
來開一豪上 lao 老
透開一豪上 tao 討
定開一豪上 dhao 道
泥開一豪上 nao 堖
心開一豪上 sao 㛮
端開一豪上 dao 倒
清開一豪上 tsao 草
精開一豪上 zao 早
從開一豪上 dzao 皁
見開一豪上 cao 暠
曉開一豪上 xao 好
明一豪上 mao 蓩
幫一豪上 bao 寶
影開一豪上 ao 襖
溪開一豪上 kao 考
疑開一豪上 qao 𦽀
見開一歌上 coo 哿
清開一歌上 tsoo 瑳
端開一歌上 doo 嚲
心開一歌上 soo 縒
定開一歌上 dhoo 爹
疑開一歌上 qoo 我
透開一歌上 too 袉
來開一歌上 loo 㰁
泥開一歌上 noo 橠
匣開一歌上 hoo 荷
曉開一歌上 xoo 㰤
溪開一歌上 koo 可
影開一歌上 oo 𨵌
精開一歌上 zoo 左
見合一歌上 cuoo 果
端合一歌上 doo 埵
心合一歌上 soo 鎖
定合一歌上 dhoo 墮
透合一歌上 too 妥
明一歌上 moo 麼
從合一歌上 dzoo 坐
疑合一歌上 quoo 㛂
來合一歌上 loo 裸
影合一歌上 uoo 婐
泥合一歌上 noo 㛂
幫一歌上 boo 跛
滂一歌上 poo 叵
匣合一歌上 huoo 禍
曉合一歌上 xuoo 火
溪合一歌上 koo 顆
並一歌上 bhoo 爸
清合一歌上 tsoo 脞
明二麻上 maa 馬
章開三麻上 jee 者
以開三麻上 yee 野
疑開二麻上 qeaa 雅
見開二麻上 ceaa 檟
生開二麻上 sraa 灑
影開二麻上 eaa 啞
邪開三麻上 sziee 灺
匣開二麻上 heaa 下
心開三麻上 siee 寫
莊合二麻上 druaa 𡎬
明三麻上 miee 乜
清開三麻上 tsiee 且
曉開二麻上 xeaa 㗿
常開三麻上 zhee 社
溪開二麻上 keaa 跒
並二麻上 bhaa 跁
書開三麻上 shee 捨
精開三麻上 ziee 姐
幫二麻上 baa 把
匣合二麻上 huaa 踝
見合二麻上 cuaa 寡
疑合二麻上 quaa 瓦
日開三麻上 ree 若
莊開二麻上 draa 鮓
知開二麻上 dyaa 觰
崇開二麻上 jraa 槎
昌開三麻上 chee 奲
孃開二麻上 naa 䋈
溪合二麻上 kuaa 髁
初合二麻上 truaa 䂳
徹合二麻上 tyuaa 䊬
生合二麻上 sruaa 葰
徹開二麻上 tyaa 奼
來開二麻上 laa 藞
以開三陽上 yag 養
邪開三陽上 sziag 像
精開三陽上 ziag 㢡
來開三陽上 liag 㒳
影開三陽上 iag 鞅
羣開三陽上 giag 勥
疑開三陽上 qiag 仰
初開三陽上 trag 磢
心開三陽上 siag 想
章開三陽上 jag 掌
生開三陽上 srag 𤕤
曉開三陽上 xiag 響
昌開三陽上 chag 敞
見開三陽上 ciag 繈
澄開三陽上 dhyag 丈
徹開三陽上 tyag 昶
見合三陽上 cuag 獷
日開三陽上 rag 壤
書開三陽上 shag 賞
滂三陽上 fag 髣
明三陽上 vag 网
幫三陽上 fag 昉
影合三陽上 uag 枉
云合三陽上 wag 往
曉合三陽上 xuag 怳
清開三陽上 tsiag 搶
知開三陽上 dyag 長
常開三陽上 zhag 上
羣合三陽上 guag 俇
並三陽上 fvag 𩦠
定開一唐上 dhag 蕩
心開一唐上 sag 顙
見合一唐上 cuag 廣
幫一唐上 bag 榜
精開一唐上 zag 駔
泥開一唐上 nag 曩
匣開一唐上 hag 沆
透開一唐上 tag 曭
明一唐上 mag 莽
端開一唐上 dag 黨
來開一唐上 lag 朗
影開一唐上 ag 坱
溪開一唐上 kag 慷
影合一唐上 uag 㳹
匣合一唐上 huag 晃
滂一唐上 pag 髈
曉合一唐上 xuag 慌
見開一唐上 cag 䴚
疑開一唐上 qag 䭹
從開一唐上 dzag 奘
清開一唐上 tsag 蒼
曉開一唐上 xag 汻
溪合一唐上 kuag 懬
見開二庚上 caeg 梗
幫三庚上 bieg 丙
見開三庚上 cieg 警
影開三庚上 ieg 影
生開三庚上 sraeg 省
云合三庚上 yueg 永
曉合三庚上 xiueg 𦬺
明三庚上 mieg 皿
見合三庚上 ciueg 憬
匣開二庚上 haeg 杏
明二庚上 maeg 猛
見合二庚上 cuaeg 礦
幫二庚上 baeg 浜
知開二庚上 dyaeg 盯
澄開二庚上 dhyaeg 瑒
影合二庚上 uaeg 䁝
來開二庚上 laeg 冷
匣合二庚上 huaeg 卝
並二庚上 bhaeg 鮩
溪合二庚上 kuaeg 𥉁
孃開二庚上 naeg 檸
見開二耕上 caeg 耿
明二耕上 maeg 䁅
匣開二耕上 haeg 幸
並二耕上 bhaeg 𠊧
滂二耕上 paeg 皏
從開三清上 dzieg 靜
章開三清上 jaeg 整
徹開三清上 tyaeg 逞
以開三清上 yeg 郢
羣開三A清上 gieg 痙
以合三清上 yueg 潁
來開三清上 lieg 領
見開三A清上 cieg 頸
幫三A清上 bieg 餅
溪合三A清上 kiueg 頃
精開三清上 zieg 井
影開三A清上 ieg 廮
清開三清上 tsieg 請
心開三清上 sieg 省
明三A清上 mieg 眳
澄開三清上 dhyaeg 徎
匣合四青上 hiueg 迥
見合四青上 ciueg 熲
明四青上 mieg 茗
端開四青上 dieg 頂
定開四青上 dhieg 挺
透開四青上 tieg 珽
從開四青上 dzieg 汫
影合四青上 iueg 濙
溪開四青上 kieg 謦
泥開四青上 nieg 𩕳
匣開四青上 hieg 婞
心開四青上 sieg 醒
幫四青上 bieg 鞞
溪合四青上 kiueg 褧
見開四青上 cieg 剄
滂四青上 pieg 頩
影開四青上 ieg 巊
來開四青上 lieg 笭
並四青上 bhieg 竝
曉合四青上 xiueg 詗
疑開四青上 qieg 䀴
章開三蒸上 jeg 拯
徹開三蒸上 tyeg 庱
羣開三蒸上 gig 殑
生開三蒸上 sreg 㱡
端開一登上 deg 等
滂一登上 peg 倗
溪開一登上 keg 肯
泥開一登上 neg 能
云三尤上 yeo 有
來三尤上 lieo 柳
孃三尤上 nieo 狃
徹三尤上 tyeo 丑
知三尤上 dyeo 肘
曉三尤上 xieo 朽
見三尤上 cieo 久
書三尤上 sheo 首
昌三尤上 cheo 醜
從三尤上 dzieo 湫
並三尤上 fveo 婦
幫三尤上 feo 缶
溪三尤上 kieo 糗
日三尤上 reo 蹂
羣三尤上 gieo 舅
澄三尤上 dhyeo 紂
以三尤上 yeo 酉
常三尤上 zheo 受
心三尤上 sieo 滫
影三尤上 ieo 䬀
精三尤上 zieo 酒
生三尤上 sreo 溲
章三尤上 jeo 帚
滂三尤上 feo 㤱
莊三尤上 dreo 掫
崇三尤上 jreo 𥣙
初三尤上 treo 𩋄
匣開一侯上 heo 厚
明一侯上 meo 母
並一侯上 bheo 部
端開一侯上 deo 斗
透開一侯上 teo 𪌘
見開一侯上 ceo 苟
疑開一侯上 qeo 藕
幫一侯上 beo 㨐
泥開一侯上 neo 㝅
心開一侯上 seo 叜
曉開一侯上 xeo 吼
滂一侯上 peo 剖
影開一侯上 eo 歐
來開一侯上 leo 塿
精開一侯上 zeo 走
溪開一侯上 keo 口
定開一侯上 dheo 䕆
從開一侯上 dzeo 鯫
清開一侯上 tseo 趣
影三幽上 ieo 黝
見三幽上 cieo 糾
羣三幽上 gieo 蟉
清開三侵上 tsiim 寑
澄開三侵上 dhyeem 朕
溪開三B侵上 kiim 坅
來開三侵上 liim 廩
心開三侵上 siim 罧
徹開三侵上 tyeem 踸
精開三侵上 ziim 䤐
日開三侵上 reem 荏
章開三侵上 jeem 枕
書開三侵上 sheem 沈
船開三侵上 djeem 葚
常開三侵上 zheem 甚
昌開三侵上 cheem 瀋
初開三侵上 treem 墋
孃開三侵上 niim 拰
羣開三B侵上 giim 噤
見開三B侵上 ciim 錦
從開三侵上 dziim 蕈
疑開三B侵上 qiim 僸
生開三侵上 sreem 㾕
幫三B侵上 biim 稟
影開三B侵上 iim 㱃
滂三B侵上 piim 品
曉開三B侵上 xiim 廞
知開三侵上 dyeem 戡
以開三侵上 yiim 潭
崇開三侵上 jreem 𩒣
見開一覃上 coom 感
定開一覃上 dhoom 禫
影開一覃上 oom 晻
泥開一覃上 noom 腩
透開一覃上 toom 襑
從開一覃上 dzoom 歜
清開一覃上 tsoom 慘
疑開一覃上 qoom 顉
精開一覃上 zoom 昝
心開一覃上 soom 糂
溪開一覃上 koom 坎
匣開一覃上 hoom 頷
來開一覃上 loom 壈
端開一覃上 doom 黕
曉開一覃上 xoom 䫲
見開一談上 coom 敢
書開一談上 sheem 㶒
來開一談上 laam 覽
透開一談上 taam 𦵹
端開一談上 daam 膽
定開一談上 dhaam 噉
清開一談上 tsaam 黲
明一談上 moom 㛧
精開一談上 zaam 䭕
從開一談上 dzaam 槧
曉開一談上 xoom 喊
影開一談上 oom 埯
溪開一談上 koom 𠪚
以開三鹽上 yeem 琰
來開三鹽上 lieem 斂
曉開三B鹽上 xieem 險
幫三B鹽上 bieem 貶
章開三鹽上 joom 颭
溪開三B鹽上 kieem 𩑳
疑開三B鹽上 qieem 顩
羣開三B鹽上 gieem 儉
見開三B鹽上 cieem 檢
影開三A鹽上 ieem 黶
日開三鹽上 room 冉
書開三鹽上 shoom 陝
徹開三鹽上 tyoom 諂
影開三B鹽上 ieem 奄
從開三鹽上 dzieem 漸
清開三鹽上 tsieem 憸
精開三鹽上 zieem 𩟗
溪開三A鹽上 kieem 脥
常開三鹽上 zhoom 剡
透開四添上 tieem 忝
泥開四添上 nieem 淰
端開四添上 dieem 點
定開四添上 dhieem 簟
溪開四添上 kieem 嗛
來開四添上 lieem 稴
匣開四添上 hieem 鼸
清開四添上 tsieem 憯
見開四添上 cieem 孂
明四添上 mieem 𡕢
疑開三嚴上 qieem 儼
溪開三嚴上 kieem 欦
影開三嚴上 ieem 埯
